Data information of 192.168.250.1
Time,Sent Data, Total Data
2020-02-25 03:56:03,606,617617
2020-02-25 03:56:03,520,618137
2020-02-25 03:56:03,1078,619215
2020-02-25 03:56:03,120,619335
2020-02-25 03:56:03,1074,620409
2020-02-25 03:56:03,120,620529
2020-02-25 03:56:03,1062,621591
2020-02-25 03:56:03,793,622384
2020-02-25 03:56:03,1076,623460
2020-02-25 03:56:03,880,624340
2020-02-25 03:56:03,1070,625410
2020-02-25 03:56:03,120,625530
2020-02-25 03:56:04,138,625668
2020-02-25 03:56:04,140,625808
2020-02-25 03:56:04,140,625948
2020-02-25 03:56:04,140,626088
2020-02-25 03:56:04,140,626228
2020-02-25 03:56:04,622,626850
2020-02-25 03:56:05,524,627374
2020-02-25 03:56:05,1056,628430
2020-02-25 03:56:06,120,628550
2020-02-25 03:56:06,712,629262
2020-02-25 03:56:06,566,629828
2020-02-25 03:56:07,354,630182
2020-02-25 03:56:07,136,630318
2020-02-25 03:56:07,112,630430
2020-02-25 03:56:08,678,631108
2020-02-25 03:56:09,642,631750
2020-02-25 03:56:09,598,632348
2020-02-25 03:56:10,576,632924
2020-02-25 03:56:10,136,633060
2020-02-25 03:56:10,1078,634138
2020-02-25 03:56:10,120,634258
2020-02-25 03:56:12,848,635106
2020-02-25 03:56:12,784,635890
2020-02-25 03:56:12,1060,636950
2020-02-25 03:56:12,120,637070
2020-02-25 03:56:13,322,637392
2020-02-25 03:56:13,124,637516
2020-02-25 03:56:13,140,637656
2020-02-25 03:56:14,1070,638726
2020-02-25 03:56:14,120,638846
2020-02-25 03:56:15,588,639434
2020-02-25 03:56:15,1050,640484
2020-02-25 03:56:15,120,640604
2020-02-25 03:56:15,658,641262
2020-02-25 03:56:16,798,642060
2020-02-25 03:56:16,772,642832
2020-02-25 03:56:16,740,643572
2020-02-25 03:56:16,708,644280
2020-02-25 03:56:17,140,644420
2020-02-25 03:56:17,140,644560
2020-02-25 03:56:17,140,644700
2020-02-25 03:56:17,140,644840
2020-02-25 03:56:17,138,644978
2020-02-25 03:56:18,622,645600
2020-02-25 03:56:20,284,645884
2020-02-25 03:56:21,414,646298
2020-02-25 03:56:21,462,646760
2020-02-25 03:56:21,136,646896
2020-02-25 03:56:21,672,647568
2020-02-25 03:56:21,456,648024
2020-02-25 03:56:21,558,648582
2020-02-25 03:56:21,520,649102
2020-02-25 03:56:21,432,649534
2020-02-25 03:56:21,366,649900
2020-02-25 03:56:21,588,650488
2020-02-25 03:56:22,152,650640
2020-02-25 03:56:22,476,651116
2020-02-25 03:56:22,508,651624
2020-02-25 03:56:22,1060,652684
2020-02-25 03:56:22,120,652804
2020-02-25 03:56:22,602,653406
2020-02-25 03:56:22,430,653836
2020-02-25 03:56:23,520,654356
2020-02-25 03:56:23,442,654798
2020-02-25 03:56:23,552,655350
2020-02-25 03:56:23,848,656198
2020-02-25 03:56:23,524,656722
2020-02-25 03:56:24,784,657506
2020-02-25 03:56:24,450,657956
2020-02-25 03:56:24,1060,659016
2020-02-25 03:56:24,120,659136
2020-02-25 03:56:24,502,659638
2020-02-25 03:56:24,1036,660674
2020-02-25 03:56:24,642,661316
2020-02-25 03:56:24,532,661848
2020-02-25 03:56:24,540,662388
2020-02-25 03:56:26,694,663082
2020-02-25 03:56:27,1060,664142
2020-02-25 03:56:27,808,664950
2020-02-25 03:56:27,1060,666010
2020-02-25 03:56:27,792,666802
2020-02-25 03:56:28,638,667440
2020-02-25 03:56:28,580,668020
2020-02-25 03:56:29,602,668622
2020-02-25 03:56:30,930,669552
2020-02-25 03:56:30,1058,670610
2020-02-25 03:56:30,743,671353
2020-02-25 03:56:33,1070,672423
2020-02-25 03:56:33,813,673236
2020-02-25 03:56:37,1022,674258
2020-02-25 03:56:37,540,674798
2020-02-25 03:56:37,124,674922
2020-02-25 03:56:37,108,675030
2020-02-25 03:56:37,318,675348
2020-02-25 03:56:39,114,675462
2020-02-25 03:56:39,98,675560
2020-02-25 03:56:39,318,675878
2020-02-25 03:56:43,995,676873
2020-02-25 03:56:45,322,677195
2020-02-25 03:56:45,124,677319
2020-02-25 03:56:45,140,677459
2020-02-25 03:56:46,624,678083
2020-02-25 03:56:47,678,678761
2020-02-25 03:56:47,1070,679831
2020-02-25 03:56:47,120,679951
2020-02-25 03:56:49,584,680535
2020-02-25 03:56:49,482,681017
2020-02-25 03:56:50,616,681633
2020-02-25 03:56:50,670,682303
2020-02-25 03:56:52,1860,684163
2020-02-25 03:56:54,152,684315
2020-02-25 03:57:02,540,684855
2020-02-25 03:57:08,446,685301
2020-02-25 03:57:08,508,685809
2020-02-25 03:57:08,440,686249
2020-02-25 03:57:09,801,687050
2020-02-25 03:57:09,544,687594
2020-02-25 03:57:11,798,688392
2020-02-25 03:57:13,318,688710
2020-02-25 03:57:14,318,689028
2020-02-25 03:57:16,784,689812
2020-02-25 03:57:16,1060,690872
2020-02-25 03:57:16,120,690992
2020-02-25 03:57:16,322,691314
2020-02-25 03:57:16,124,691438
2020-02-25 03:57:16,140,691578
2020-02-25 03:57:16,656,692234
2020-02-25 03:57:20,638,692872
2020-02-25 03:57:20,502,693374
2020-02-25 03:57:20,580,693954
2020-02-25 03:57:21,782,694736
2020-02-25 03:57:24,798,695534
2020-02-25 03:57:25,848,696382
2020-02-25 03:57:25,480,696862
2020-02-25 03:57:26,720,697582
2020-02-25 03:57:26,152,697734
2020-02-25 03:57:27,1058,698792
2020-02-25 03:57:27,120,698912
2020-02-25 03:57:27,1064,699976
2020-02-25 03:57:27,120,700096
2020-02-25 03:57:28,532,700628
2020-02-25 03:57:33,120,700748
2020-02-25 03:57:36,1072,701820
2020-02-25 03:57:36,120,701940
2020-02-25 03:57:36,960,702900
2020-02-25 03:57:40,960,703860
2020-02-25 03:57:40,1062,704922
2020-02-25 03:57:40,120,705042
2020-02-25 03:57:44,995,706037
2020-02-25 03:57:47,322,706359
2020-02-25 03:57:47,124,706483
2020-02-25 03:57:47,210,706693
2020-02-25 03:57:49,318,707011
2020-02-25 03:57:51,318,707329
2020-02-25 03:57:58,152,707481
2020-02-25 03:58:11,690,708171
2020-02-25 03:58:12,142,708313
2020-02-25 03:58:18,322,708635
2020-02-25 03:58:18,124,708759
2020-02-25 03:58:18,140,708899
2020-02-25 03:58:27,616,709515
2020-02-25 03:58:27,142,709657
2020-02-25 03:58:29,452,710109
2020-02-25 03:58:31,152,710261
2020-02-25 03:58:32,624,710885
2020-02-25 03:58:37,586,711471
2020-02-25 03:58:42,1070,712541
2020-02-25 03:58:42,797,713338
2020-02-25 03:58:44,995,714333
2020-02-25 03:58:50,322,714655
2020-02-25 03:58:50,124,714779
2020-02-25 03:58:50,140,714919
2020-02-25 03:58:56,416,715335
2020-02-25 03:59:03,152,715487
2020-02-25 03:59:04,682,716169
2020-02-25 03:59:04,720,716889
2020-02-25 03:59:04,798,717687
2020-02-25 03:59:08,488,718175
2020-02-25 03:59:17,1062,719237
2020-02-25 03:59:17,793,720030
2020-02-25 03:59:17,1076,721106
2020-02-25 03:59:17,880,721986
2020-02-25 03:59:21,322,722308
2020-02-25 03:59:21,124,722432
2020-02-25 03:59:21,140,722572
2020-02-25 03:59:22,576,723148
2020-02-25 03:59:32,1062,724210
2020-02-25 03:59:32,793,725003
2020-02-25 03:59:32,1076,726079
2020-02-25 03:59:32,880,726959
2020-02-25 03:59:33,658,727617
2020-02-25 03:59:33,146,727763
2020-02-25 03:59:33,207,727970
2020-02-25 03:59:33,207,728177
2020-02-25 03:59:33,204,728381
2020-02-25 03:59:33,264,728645
2020-02-25 03:59:33,264,728909
2020-02-25 03:59:33,261,729170
2020-02-25 03:59:33,136,729306
2020-02-25 03:59:33,1068,730374
2020-02-25 03:59:33,620,730994
2020-02-25 03:59:33,1066,732060
2020-02-25 03:59:33,120,732180
2020-02-25 03:59:33,120,732300
2020-02-25 03:59:35,152,732452
2020-02-25 03:59:44,995,733447
2020-02-25 03:59:52,322,733769
2020-02-25 03:59:52,124,733893
2020-02-25 03:59:52,140,734033
2020-02-25 03:59:55,450,734483
2020-02-25 04:00:00,384,734867
2020-02-25 04:00:00,426,735293
2020-02-25 04:00:00,1062,736355
2020-02-25 04:00:00,120,736475
2020-02-25 04:00:00,1058,737533
2020-02-25 04:00:00,743,738276
2020-02-25 04:00:03,793,739069
2020-02-25 04:00:03,1076,740145
2020-02-25 04:00:03,880,741025
2020-02-25 04:00:03,642,741667
2020-02-25 04:00:04,1062,742729
2020-02-25 04:00:04,809,743538
2020-02-25 04:00:07,152,743690
2020-02-25 04:00:11,814,744504
2020-02-25 04:00:11,798,745302
2020-02-25 04:00:11,784,746086
2020-02-25 04:00:11,1060,747146
2020-02-25 04:00:11,120,747266
2020-02-25 04:00:11,458,747724
2020-02-25 04:00:11,540,748264
2020-02-25 04:00:19,1060,749324
2020-02-25 04:00:19,792,750116
2020-02-25 04:00:19,1060,751176
2020-02-25 04:00:19,792,751968
2020-02-25 04:00:19,934,752902
2020-02-25 04:00:21,468,753370
2020-02-25 04:00:21,116,753486
2020-02-25 04:00:21,1058,754544
2020-02-25 04:00:21,743,755287
2020-02-25 04:00:21,930,756217
2020-02-25 04:00:21,116,756333
2020-02-25 04:00:24,322,756655
2020-02-25 04:00:24,124,756779
2020-02-25 04:00:24,140,756919
2020-02-25 04:00:37,740,757659
2020-02-25 04:00:39,464,758123
2020-02-25 04:00:40,152,758275
2020-02-25 04:00:40,676,758951
2020-02-25 04:00:44,995,759946
2020-02-25 04:00:47,384,760330
2020-02-25 04:00:47,994,761324
2020-02-25 04:00:47,606,761930
2020-02-25 04:00:47,580,762510
2020-02-25 04:00:47,508,763018
2020-02-25 04:00:47,1054,764072
2020-02-25 04:00:47,120,764192
2020-02-25 04:00:48,454,764646
2020-02-25 04:00:48,1054,765700
2020-02-25 04:00:48,120,765820
2020-02-25 04:00:48,1292,767112
2020-02-25 04:00:48,936,768048
2020-02-25 04:00:48,384,768432
2020-02-25 04:00:49,1070,769502
2020-02-25 04:00:49,797,770299
2020-02-25 04:00:49,1054,771353
2020-02-25 04:00:49,757,772110
2020-02-25 04:00:50,1042,773152
2020-02-25 04:00:50,936,774088
2020-02-25 04:00:50,1062,775150
2020-02-25 04:00:50,809,775959
2020-02-25 04:00:54,418,776377
2020-02-25 04:00:55,322,776699
2020-02-25 04:00:55,124,776823
2020-02-25 04:00:55,140,776963
2020-02-25 04:00:56,128,777091
2020-02-25 04:01:01,620,777711
2020-02-25 04:01:03,298,778009
2020-02-25 04:01:06,1080,779089
2020-02-25 04:01:06,120,779209
2020-02-25 04:01:07,642,779851
2020-02-25 04:01:10,1599,781450
2020-02-25 04:01:10,815,782265
2020-02-25 04:01:12,152,782417
2020-02-25 04:01:12,392,782809
2020-02-25 04:01:17,500,783309
2020-02-25 04:01:17,496,783805
2020-02-25 04:01:18,776,784581
2020-02-25 04:01:18,632,785213
2020-02-25 04:01:18,478,785691
2020-02-25 04:01:18,506,786197
2020-02-25 04:01:19,322,786519
2020-02-25 04:01:19,322,786841
2020-02-25 04:01:19,1066,787907
2020-02-25 04:01:19,468,788375
2020-02-25 04:01:19,654,789029
2020-02-25 04:01:19,1070,790099
2020-02-25 04:01:19,782,790881
2020-02-25 04:01:19,1062,791943
2020-02-25 04:01:19,793,792736
2020-02-25 04:01:19,1058,793794
2020-02-25 04:01:19,120,793914
2020-02-25 04:01:19,1054,794968
2020-02-25 04:01:19,120,795088
2020-02-25 04:01:19,740,795828
2020-02-25 04:01:20,1062,796890
2020-02-25 04:01:20,120,797010
2020-02-25 04:01:20,1076,798086
2020-02-25 04:01:20,120,798206
2020-02-25 04:01:20,1054,799260
2020-02-25 04:01:20,120,799380
2020-02-25 04:01:20,1070,800450
2020-02-25 04:01:20,120,800570
2020-02-25 04:01:20,532,801102
2020-02-25 04:01:21,1432,802534
2020-02-25 04:01:21,470,803004
2020-02-25 04:01:21,418,803422
2020-02-25 04:01:21,960,804382
2020-02-25 04:01:21,1078,805460
2020-02-25 04:01:21,120,805580
2020-02-25 04:01:22,782,806362
2020-02-25 04:01:23,963,807325
2020-02-25 04:01:23,776,808101
2020-02-25 04:01:23,478,808579
2020-02-25 04:01:23,632,809211
2020-02-25 04:01:24,506,809717
2020-02-25 04:01:24,640,810357
2020-02-25 04:01:25,322,810679
2020-02-25 04:01:25,322,811001
2020-02-25 04:01:26,640,811641
2020-02-25 04:01:27,322,811963
2020-02-25 04:01:27,848,812811
2020-02-25 04:01:27,124,812935
2020-02-25 04:01:27,140,813075
2020-02-25 04:01:27,784,813859
2020-02-25 04:01:27,1060,814919
2020-02-25 04:01:27,120,815039
2020-02-25 04:01:27,430,815469
2020-02-25 04:01:37,810,816279
2020-02-25 04:01:39,723,817002
2020-02-25 04:01:43,442,817444
2020-02-25 04:01:44,532,817976
2020-02-25 04:01:44,498,818474
2020-02-25 04:01:44,420,818894
2020-02-25 04:01:44,1258,820152
2020-02-25 04:01:44,402,820554
2020-02-25 04:01:44,152,820706
2020-02-25 04:01:45,995,821701
2020-02-25 04:01:46,1072,822773
2020-02-25 04:01:46,358,823131
2020-02-25 04:01:46,354,823485
2020-02-25 04:01:46,380,823865
2020-02-25 04:01:51,1060,824925
2020-02-25 04:01:51,808,825733
2020-02-25 04:01:51,1004,826737
2020-02-25 04:01:51,360,827097
2020-02-25 04:01:51,380,827477
2020-02-25 04:01:51,386,827863
2020-02-25 04:01:51,814,828677
2020-02-25 04:01:52,1054,829731
2020-02-25 04:01:52,120,829851
2020-02-25 04:01:53,798,830649
2020-02-25 04:01:54,814,831463
2020-02-25 04:01:54,414,831877
2020-02-25 04:01:54,468,832345
2020-02-25 04:01:54,512,832857
2020-02-25 04:01:58,124,832981
2020-02-25 04:01:58,108,833089
2020-02-25 04:01:58,318,833407
2020-02-25 04:01:58,322,833729
2020-02-25 04:01:58,124,833853
2020-02-25 04:01:58,140,833993
2020-02-25 04:01:59,1210,835203
2020-02-25 04:02:00,114,835317
2020-02-25 04:02:00,98,835415
2020-02-25 04:02:00,318,835733
2020-02-25 04:02:00,386,836119
2020-02-25 04:02:06,606,836725
2020-02-25 04:02:06,138,836863
2020-02-25 04:02:06,140,837003
2020-02-25 04:02:06,140,837143
2020-02-25 04:02:06,140,837283
2020-02-25 04:02:06,1058,838341
2020-02-25 04:02:08,662,839003
2020-02-25 04:02:09,976,839979
2020-02-25 04:02:10,1054,841033
2020-02-25 04:02:10,757,841790
2020-02-25 04:02:10,1054,842844
2020-02-25 04:02:10,757,843601
2020-02-25 04:02:11,936,844537
2020-02-25 04:02:14,502,845039
2020-02-25 04:02:16,152,845191
2020-02-25 04:02:24,352,845543
2020-02-25 04:02:30,322,845865
2020-02-25 04:02:30,124,845989
2020-02-25 04:02:30,140,846129
2020-02-25 04:02:35,676,846805
2020-02-25 04:02:36,724,847529
2020-02-25 04:02:36,492,848021
2020-02-25 04:02:38,318,848339
2020-02-25 04:02:39,318,848657
2020-02-25 04:02:45,995,849652
2020-02-25 04:02:49,152,849804
2020-02-25 04:02:49,740,850544
2020-02-25 04:03:02,322,850866
2020-02-25 04:03:02,124,850990
2020-02-25 04:03:02,140,851130
2020-02-25 04:03:15,1066,852196
2020-02-25 04:03:15,120,852316
2020-02-25 04:03:15,1412,853728
2020-02-25 04:03:15,814,854542
2020-02-25 04:03:17,642,855184
2020-02-25 04:03:17,1062,856246
2020-02-25 04:03:17,793,857039
2020-02-25 04:03:17,1076,858115
2020-02-25 04:03:17,880,858995
2020-02-25 04:03:17,438,859433
2020-02-25 04:03:17,1072,860505
2020-02-25 04:03:17,766,861271
2020-02-25 04:03:18,1054,862325
2020-02-25 04:03:18,757,863082
2020-02-25 04:03:18,1058,864140
2020-02-25 04:03:18,823,864963
2020-02-25 04:03:19,936,865899
2020-02-25 04:03:21,152,866051
2020-02-25 04:03:21,1062,867113
2020-02-25 04:03:21,120,867233
2020-02-25 04:03:21,470,867703
2020-02-25 04:03:22,508,868211
2020-02-25 04:03:22,798,869009
2020-02-25 04:03:22,384,869393
2020-02-25 04:03:22,476,869869
2020-02-25 04:03:22,568,870437
2020-02-25 04:03:22,1058,871495
2020-02-25 04:03:22,120,871615
2020-02-25 04:03:22,304,871919
2020-02-25 04:03:22,448,872367
2020-02-25 04:03:23,466,872833
2020-02-25 04:03:24,382,873215
2020-02-25 04:03:25,508,873723
2020-02-25 04:03:25,398,874121
2020-02-25 04:03:26,606,874727
2020-02-25 04:03:26,450,875177
2020-02-25 04:03:26,1074,876251
2020-02-25 04:03:26,120,876371
2020-02-25 04:03:26,384,876755
2020-02-25 04:03:26,574,877329
2020-02-25 04:03:26,588,877917
2020-02-25 04:03:26,586,878503
2020-02-25 04:03:26,812,879315
2020-02-25 04:03:26,806,880121
2020-02-25 04:03:26,486,880607
2020-02-25 04:03:26,484,881091
2020-02-25 04:03:26,454,881545
2020-02-25 04:03:26,536,882081
2020-02-25 04:03:26,304,882385
2020-02-25 04:03:26,496,882881
2020-02-25 04:03:26,324,883205
2020-02-25 04:03:26,1028,884233
2020-02-25 04:03:26,598,884831
2020-02-25 04:03:26,1078,885909
2020-02-25 04:03:26,120,886029
2020-02-25 04:03:26,1070,887099
2020-02-25 04:03:26,120,887219
2020-02-25 04:03:26,616,887835
2020-02-25 04:03:27,520,888355
2020-02-25 04:03:27,442,888797
2020-02-25 04:03:27,464,889261
2020-02-25 04:03:28,486,889747
2020-02-25 04:03:28,420,890167
2020-02-25 04:03:32,1062,891229
2020-02-25 04:03:32,793,892022
2020-02-25 04:03:32,1076,893098
2020-02-25 04:03:32,880,893978
2020-02-25 04:03:32,1078,895056
2020-02-25 04:03:32,120,895176
2020-02-25 04:03:34,580,895756
2020-02-25 04:03:34,322,896078
2020-02-25 04:03:34,124,896202
2020-02-25 04:03:34,140,896342
2020-02-25 04:03:35,256,896598
2020-02-25 04:03:35,520,897118
2020-02-25 04:03:36,138,897256
2020-02-25 04:03:38,816,898072
2020-02-25 04:03:38,124,898196
2020-02-25 04:03:38,108,898304
2020-02-25 04:03:38,318,898622
2020-02-25 04:03:38,580,899202
2020-02-25 04:03:39,114,899316
2020-02-25 04:03:39,98,899414
2020-02-25 04:03:39,318,899732
2020-02-25 04:03:40,500,900232
2020-02-25 04:03:43,146,900378
2020-02-25 04:03:43,454,900832
2020-02-25 04:03:46,995,901827
2020-02-25 04:03:53,152,901979
2020-02-25 04:03:55,170,902149
2020-02-25 04:03:55,680,902829
2020-02-25 04:03:55,604,903433
2020-02-25 04:03:55,688,904121
2020-02-25 04:03:57,648,904769
2020-02-25 04:03:58,616,905385
2020-02-25 04:04:00,624,906009
2020-02-25 04:04:00,1062,907071
2020-02-25 04:04:00,120,907191
2020-02-25 04:04:00,544,907735
2020-02-25 04:04:00,1062,908797
2020-02-25 04:04:00,120,908917
2020-02-25 04:04:03,1062,909979
2020-02-25 04:04:03,793,910772
2020-02-25 04:04:03,1076,911848
2020-02-25 04:04:03,880,912728
2020-02-25 04:04:06,322,913050
2020-02-25 04:04:06,124,913174
2020-02-25 04:04:06,140,913314
2020-02-25 04:04:07,658,913972
2020-02-25 04:04:18,144,914116
2020-02-25 04:04:18,1066,915182
2020-02-25 04:04:18,2709,917891
2020-02-25 04:04:18,144,918035
2020-02-25 04:04:18,1076,919111
2020-02-25 04:04:18,2709,921820
2020-02-25 04:04:18,1068,922888
2020-02-25 04:04:18,2709,925597
2020-02-25 04:04:18,1050,926647
2020-02-25 04:04:18,2709,929356
2020-02-25 04:04:25,152,929508
2020-02-25 04:04:26,558,930066
2020-02-25 04:04:38,318,930384
2020-02-25 04:04:38,322,930706
2020-02-25 04:04:38,124,930830
2020-02-25 04:04:38,140,930970
2020-02-25 04:04:39,318,931288
2020-02-25 04:04:46,995,932283
2020-02-25 04:04:46,458,932741
2020-02-25 04:04:47,506,933247
2020-02-25 04:04:58,152,933399
2020-02-25 04:05:07,508,933907
2020-02-25 04:05:09,322,934229
2020-02-25 04:05:09,124,934353
2020-02-25 04:05:09,140,934493
2020-02-25 04:05:12,1074,935567
2020-02-25 04:05:12,1052,936619
2020-02-25 04:05:12,120,936739
2020-02-25 04:05:12,394,937133
2020-02-25 04:05:23,124,937257
2020-02-25 04:05:23,108,937365
2020-02-25 04:05:23,318,937683
2020-02-25 04:05:24,114,937797
2020-02-25 04:05:24,98,937895
2020-02-25 04:05:24,318,938213
2020-02-25 04:05:26,736,938949
2020-02-25 04:05:30,152,939101
2020-02-25 04:05:30,1078,940179
2020-02-25 04:05:30,769,940948
2020-02-25 04:05:35,1070,942018
2020-02-25 04:05:35,765,942783
2020-02-25 04:05:35,656,943439
2020-02-25 04:05:38,616,944055
2020-02-25 04:05:39,1014,945069
2020-02-25 04:05:41,322,945391
2020-02-25 04:05:41,124,945515
2020-02-25 04:05:41,140,945655
2020-02-25 04:05:41,316,945971
2020-02-25 04:05:45,510,946481
2020-02-25 04:05:46,995,947476
2020-02-25 04:05:50,1058,948534
2020-02-25 04:05:50,120,948654
2020-02-25 04:05:50,1062,949716
2020-02-25 04:05:50,809,950525
2020-02-25 04:05:50,1052,951577
2020-02-25 04:05:50,120,951697
2020-02-25 04:06:02,318,952015
2020-02-25 04:06:02,152,952167
2020-02-25 04:06:03,318,952485
2020-02-25 04:06:06,1074,953559
2020-02-25 04:06:06,146,953705
2020-02-25 04:06:06,848,954553
2020-02-25 04:06:06,682,955235
2020-02-25 04:06:06,620,955855
2020-02-25 04:06:06,620,956475
2020-02-25 04:06:06,844,957319
2020-02-25 04:06:06,658,957977
2020-02-25 04:06:06,1078,959055
2020-02-25 04:06:06,120,959175
2020-02-25 04:06:06,712,959887
2020-02-25 04:06:06,526,960413
2020-02-25 04:06:06,1078,961491
2020-02-25 04:06:06,120,961611
2020-02-25 04:06:06,540,962151
2020-02-25 04:06:06,1070,963221
2020-02-25 04:06:06,120,963341
2020-02-25 04:06:06,1054,964395
2020-02-25 04:06:07,628,965023
2020-02-25 04:06:07,120,965143
2020-02-25 04:06:07,626,965769
2020-02-25 04:06:08,618,966387
2020-02-25 04:06:08,446,966833
2020-02-25 04:06:08,120,966953
2020-02-25 04:06:09,1070,968023
2020-02-25 04:06:09,120,968143
2020-02-25 04:06:10,136,968279
2020-02-25 04:06:10,1060,969339
2020-02-25 04:06:10,120,969459
2020-02-25 04:06:11,592,970051
2020-02-25 04:06:11,468,970519
2020-02-25 04:06:12,502,971021
2020-02-25 04:06:12,322,971343
2020-02-25 04:06:12,124,971467
2020-02-25 04:06:12,140,971607
2020-02-25 04:06:13,540,972147
2020-02-25 04:06:14,616,972763
2020-02-25 04:06:18,678,973441
2020-02-25 04:06:18,642,974083
2020-02-25 04:06:19,716,974799
2020-02-25 04:06:21,488,975287
2020-02-25 04:06:34,152,975439
2020-02-25 04:06:40,1062,976501
2020-02-25 04:06:40,120,976621
2020-02-25 04:06:41,138,976759
2020-02-25 04:06:41,140,976899
2020-02-25 04:06:41,140,977039
2020-02-25 04:06:41,140,977179
2020-02-25 04:06:41,140,977319
2020-02-25 04:06:41,622,977941
2020-02-25 04:06:42,124,978065
2020-02-25 04:06:42,108,978173
2020-02-25 04:06:42,318,978491
2020-02-25 04:06:44,322,978813
2020-02-25 04:06:44,124,978937
2020-02-25 04:06:44,140,979077
2020-02-25 04:06:44,114,979191
2020-02-25 04:06:44,98,979289
2020-02-25 04:06:44,318,979607
2020-02-25 04:06:46,995,980602
2020-02-25 04:06:48,798,981400
2020-02-25 04:06:55,1620,983020
2020-02-25 04:07:01,1076,984096
2020-02-25 04:07:03,1068,985164
2020-02-25 04:07:03,120,985284
2020-02-25 04:07:07,152,985436
2020-02-25 04:07:08,1028,986464
2020-02-25 04:07:08,128,986592
2020-02-25 04:07:08,1060,987652
2020-02-25 04:07:08,120,987772
2020-02-25 04:07:08,450,988222
2020-02-25 04:07:08,1060,989282
2020-02-25 04:07:08,120,989402
2020-02-25 04:07:09,602,990004
2020-02-25 04:07:09,476,990480
2020-02-25 04:07:09,502,990982
2020-02-25 04:07:09,1054,992036
2020-02-25 04:07:09,120,992156
2020-02-25 04:07:09,1028,993184
2020-02-25 04:07:09,584,993768
2020-02-25 04:07:09,538,994306
2020-02-25 04:07:09,850,995156
2020-02-25 04:07:09,142,995298
2020-02-25 04:07:10,476,995774
2020-02-25 04:07:15,1072,996846
2020-02-25 04:07:15,322,997168
2020-02-25 04:07:15,124,997292
2020-02-25 04:07:15,140,997432
2020-02-25 04:07:15,1038,998470
2020-02-25 04:07:17,1036,999506
2020-02-25 04:07:17,1016,1.00052e+06
2020-02-25 04:07:17,1062,1.00158e+06
2020-02-25 04:07:17,793,1.00238e+06
2020-02-25 04:07:17,1076,1.00345e+06
2020-02-25 04:07:17,880,1.00433e+06
2020-02-25 04:07:29,1038,1.00537e+06
2020-02-25 04:07:32,1036,1.00641e+06
2020-02-25 04:07:32,1062,1.00747e+06
2020-02-25 04:07:32,793,1.00826e+06
2020-02-25 04:07:32,1076,1.00934e+06
2020-02-25 04:07:32,880,1.01022e+06
2020-02-25 04:07:36,1060,1.01128e+06
2020-02-25 04:07:36,120,1.0114e+06
2020-02-25 04:07:38,318,1.01172e+06
2020-02-25 04:07:39,152,1.01187e+06
2020-02-25 04:07:39,124,1.01199e+06
2020-02-25 04:07:39,318,1.01231e+06
2020-02-25 04:07:42,642,1.01295e+06
2020-02-25 04:07:43,114,1.01307e+06
2020-02-25 04:07:43,98,1.01316e+06
2020-02-25 04:07:43,318,1.01348e+06
2020-02-25 04:07:43,720,1.0142e+06
2020-02-25 04:07:43,586,1.01479e+06
2020-02-25 04:07:44,1074,1.01586e+06
2020-02-25 04:07:44,815,1.01668e+06
2020-02-25 04:07:44,512,1.01719e+06
2020-02-25 04:07:46,322,1.01751e+06
2020-02-25 04:07:47,124,1.01764e+06
2020-02-25 04:07:47,140,1.01778e+06
2020-02-25 04:07:47,995,1.01877e+06
2020-02-25 04:07:51,798,1.01957e+06
2020-02-25 04:07:51,1074,1.02064e+06
2020-02-25 04:07:51,1052,1.02169e+06
2020-02-25 04:07:51,120,1.02181e+06
2020-02-25 04:07:51,1076,1.02289e+06
2020-02-25 04:07:51,120,1.02301e+06
2020-02-25 04:07:51,1028,1.02404e+06
2020-02-25 04:07:51,616,1.02465e+06
2020-02-25 04:07:51,988,1.02564e+06
2020-02-25 04:07:51,476,1.02612e+06
2020-02-25 04:07:51,440,1.02656e+06
2020-02-25 04:07:51,462,1.02702e+06
2020-02-25 04:07:51,814,1.02783e+06
2020-02-25 04:07:51,1016,1.02885e+06
2020-02-25 04:07:51,968,1.02982e+06
2020-02-25 04:07:51,1054,1.03087e+06
2020-02-25 04:07:51,120,1.03099e+06
2020-02-25 04:07:58,584,1.03158e+06
2020-02-25 04:07:58,502,1.03208e+06
2020-02-25 04:07:58,512,1.03259e+06
2020-02-25 04:08:00,512,1.0331e+06
2020-02-25 04:08:00,700,1.0338e+06
2020-02-25 04:08:00,700,1.0345e+06
2020-02-25 04:08:00,768,1.03527e+06
2020-02-25 04:08:00,768,1.03604e+06
2020-02-25 04:08:00,764,1.0368e+06
2020-02-25 04:08:00,764,1.03757e+06
2020-02-25 04:08:00,676,1.03824e+06
2020-02-25 04:08:00,676,1.03892e+06
2020-02-25 04:08:00,504,1.03942e+06
2020-02-25 04:08:00,888,1.04031e+06
2020-02-25 04:08:00,760,1.04107e+06
2020-02-25 04:08:00,824,1.04189e+06
2020-02-25 04:08:00,500,1.04239e+06
2020-02-25 04:08:00,596,1.04299e+06
2020-02-25 04:08:00,700,1.04369e+06
2020-02-25 04:08:00,700,1.04439e+06
2020-02-25 04:08:00,500,1.04489e+06
2020-02-25 04:08:00,884,1.04577e+06
2020-02-25 04:08:00,516,1.04629e+06
2020-02-25 04:08:00,772,1.04706e+06
2020-02-25 04:08:00,1060,1.04812e+06
